Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Bradyrhizobiaceae	0.0351374952092369	0.188686636951668	0.114341059035458	0.851385127941667	0.464004248653188	0.523968814980966	0.435776252563127	0.724696139551954	0.495490455629589	0.0615022214357431	0.934649959326807	0.102895067524376	0.698168180834034	0.197632232644771	0.455035702144992	0.371958042629572	0.649598213827628	0.531016304348508	0.360705977782602	0.779232078089618	0.23109208874832	0.418817036282418	0.358576035125269	0.616831937973382	0.0214868035043762	0.917908916523174	0.0775657197403043	0.885854215685466	0.628866964682453	0.929357713725076	0.312640391705032	0.909191678510427	0.458091378357403	0.964373035629165	0.0545796067633763	0.768866814994198	0.962900580239124	0.344864520559288	0.592557931430161	0.25454214884135	0.929354887166332	0.515383725246104	0.493603274352442	0.239549582478871	0.718115421174483	0.213119956236044	0.564830248550601	0.800733953310764	0.251101125395556	0.816739684861101	0.829734448670251	0.967329650153785	0.385983972874992	0.192639724986083	0.616742036930126	0.724380722215697	0.910321357021878	0.472271540074077	0.856743894601236	0.468410275769114	0.508530070902753	0.654744512617876	0.857068375626772	0.570977204516579	0.465339518315224	0.428093544806169	0.207751840335602	0.91634621522883	0.878704757821777	0.0670391174606725	0.100646956100874	0.571798190511341	0.258316003290792	0.122937403318529	0.556238007971632	0.456489528445155	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sandaracinaceae	0.41033698848269	0.852507252490258	0.0977630657372523	0.00184277685371713	0.582119702612823	0.00403954612213183	0.0372125109154862	0.470589011929369	0.754351537260673	0.0690097763894485	0.0750867226465119	0.00389806363893937	0.43767176035945	0.00716730309571907	0.0652358764462421	0.95323282189313	0.215163188456655	0.563315732901023	0.376620695663795	0.159612278759642	0.197168395079078	0.677003623215443	0.772526035901386	0.161402494253929	0.0684452836819124	0.0131060723885282	0.286440721220519	0.00816694910283921	0.00111255459814542	0.0663285030275526	0.347873021176461	0.111900248749687	0.361454302940519	0.592805379724065	0.826127839162003	0.502314227344196	0.379563749443686	3.4406009987731e-06	0.008841833702545	0.114421906858621	0.00619006900027253	0.1734201151027	0.436887143456446	0.418838991845514	0.104472729305149	0.113849101146184	0.0416260292761257	0.0520697538970541	0.344867678002957	0.00237620649632937	0.0984152917784377	0.55827954555333	0.413278116655666	0.543195720070886	0.34473817108128	0.0724077557982555	0.319305503943277	0.0396821134637243	0.568825765140216	0.440573173051897	0.1709615080854	0.00716654826545033	0.30491750553812	0.29694344689977	0.966200145205298	0.324208821096825	0.0930958313595921	0.037998582611605	0.953528572951065	0.0115658751502715	0.00152678187336281	0.0505685118664885	0.16401928446193	0.463729660220194	0.385553237639551	0.768507658332617	0.828930221593114	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0513441736779125	1	1	1	1	1	1
Coriobacteriaceae	0.696638162157264	0.237113576597446	0.966466933467604	0.000150012827671765	0.664087251394216	0.00254394715200143	0.00446655280446719	0.223677416568325	0.765931469074778	0.324494658906714	0.0648089062079199	0.0432527618967418	0.831519142229114	0.0355012845238875	0.150073728887299	0.937866742519537	0.000440301570943639	0.079097546651084	0.756667760668899	0.0801122613715229	0.0239362650071975	0.00907150832792213	0.695849520200214	0.994936786101809	0.59543167493095	0.00755675292082653	0.0778939692145201	0.00156118262404241	0.0116441578539487	0.0454452796954544	0.645732641358837	0.138112857621341	0.879329886036925	0.556801656894482	0.229921437084775	0.0419923451142704	0.0844516200167491	0.0107849110106725	0.0152712557466815	0.00757885195381782	0.021574367448885	0.0479800641666361	0.21943434086466	0.50699339016871	0.368850937673465	0.493372708879295	0.00152407072396456	0.00394780495190882	0.00920613782094155	0.116762724138888	0.407359587353378	0.999336039258487	0.00764013356927398	0.708667631946424	0.793165045135074	0.287770128943855	0.123694078800004	0.011048043025033	0.279428805691138	0.0736075432003844	0.0248210251207057	0.00666158184068767	0.0175721506397798	0.00231793232341028	0.757478320885864	0.638431208301437	0.0415609085733998	0.0415844855575446	0.706839138925079	0.028948141763402	0.0188979009431156	0.00356651528294254	0.217127259360053	0.929090597304979	0.576917546330259	0.464666152180873	0.760083533652364	0.010248810294315	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.531400959666331	0.0553149946285845	1	1	1	1	1	1	1	1	1	1	1	1
Geodermatophilaceae	0.779197240315634	0.564485821954175	0.961108879853559	0.0409716304774388	0.0769594824434246	0.00163869526207788	0.196540111062172	0.713387183380845	0.608398506505545	0.553126576807347	0.43776351155599	0.0322633393607378	0.992748312409852	0.00760245403426849	0.210492109208519	0.019334820499703	0.353537461979995	0.699936745969239	0.026717529501422	0.928148521721442	0.340563949834326	0.781871370371119	0.11685760766419	0.971824073481318	0.287552037162177	0.0630137828358969	0.0502402653016819	0.0444038922345894	0.122309039072492	0.520083957051132	7.87470633514237e-06	0.176275523287085	0.176359607593686	0.719457359915775	0.619766235664073	0.998327414743096	0.345250383540958	0.0310187816736379	0.237684120549968	0.00275017454235471	0.00906744076262116	0.0455154232316712	0.989370689763057	0.466261046677961	0.898019264934035	0.397673121878992	0.0806486752375789	0.169802695955862	0.24214016506219	0.000909859674983804	0.29118249347718	0.0784240186981078	0.176581330211211	0.963727453941587	0.653169386130513	0.0205173914221273	0.508875644845359	0.318520098107928	0.321688893681129	0.889236503022094	0.197485056852444	0.0122682771208393	0.730830251824719	0.872113372871747	0.888535870487155	0.0368095450484442	0.121787511016656	0.842198161141076	0.629658318061759	0.518398849423805	0.0240058087884246	0.633250542295063	0.257319864514688	0.280437696050858	0.605769639662044	0.403777470505888	0.655698749057438	0.0812742014625678	0.268263219583507	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00482861536033613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Aeromonadaceae	0.0202740429822056	0.321747466489884	0.505201258502891	3.06920130371735e-05	0.769613138380553	7.92614821381803e-08	0.121923419951817	0.0980308413845146	0.207209432093467	0.166549391817998	0.00089889925808094	0.0430648271861494	0.0879120772115703	0.497152865095994	0.000383248694249439	0.207250121569848	0.663384805840426	0.362652490966941	0.786811953344738	0.0102181200128588	0.000477676186691638	0.411754507876982	0.287676063549459	0.0247917979527642	0.00400859302417182	0.000244992217902007	0.952077280528309	0.033054029385791	0.00307831908311485	0.0252193965343459	0.10739402789009	0.0475834649563891	0.00351768702346363	0.928569437746761	0.0654601446316011	0.180378967924598	0.59445134589708	0.000164638682682443	0.044347385135159	0.000918069028477572	0.509273833339186	0.00487433254449251	0.0469329436932542	0.0518911968410032	0.636580747842984	0.10809309924186	0.0353246002940168	3.60725162607057e-05	0.0922330599792471	0.0849109544536101	0.0188967292462501	0.361896682567202	0.202565036142845	0.145220335989462	0.157958882820481	0.0188005711084553	0.0532321419002982	0.000584742269829132	0.0414476170317851	0.0384393413392773	0.00747782154115855	0.00642697624647988	0.286635316412953	0.294753788495003	0.191165749587707	0.952498399798915	0.168889173821522	0.00929773483750587	0.167260432362029	0.588101844368924	3.57070711976043e-07	0.00820369151061171	0.0911753159052219	0.0704782967025312	0.0710363299944295	0.199211727390307	0.39357183731201	0.000415481223753257	0.0190325330641767	0.262846616669405	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.501627718421795	1	1
Methylocystaceae	0.0642519248108894	0.127751159289603	0.368783481145139	0.0689210305642734	0.0787452037406926	0.527512929981707	0.981458192789528	0.580273786331283	0.99842313174131	0.255429225864245	0.191212705498038	0.74821598300525	0.564809120123909	0.0022731713270953	0.468950553445216	0.103443585533732	0.109407685487643	0.352182283701279	0.287101047549087	0.8138634143654	0.399498927919667	0.000645760891330087	0.643626815424127	0.942369672714707	0.512946785548543	0.175215054236758	4.22791819400405e-05	0.0833204364149325	0.0550500575265607	0.866072141299422	0.189974068809587	0.670134149943261	0.168174017605805	0.158827112890356	0.0344182745853748	0.115917652716023	0.0762109514312774	0.766109393140214	0.051010415723057	0.969083150298967	0.200696168596837	0.707441481324342	0.382214525766702	0.167512851955103	0.652320198147788	0.242197060841687	0.100494240171101	0.380588321511445	0.227892360055294	0.417912373627541	0.934020141324811	0.293019944417668	0.038624481011043	0.809153893679243	0.947709202925224	0.612192121106185	0.338375645503202	0.536047720329447	0.2154612206071	0.532981085461696	0.49028649481598	0.057635806358296	0.65436287192731	0.0136374016076676	0.0312425220514667	0.81513606352989	0.0147006429263132	0.567164841976665	0.550007296867331	0.00112281285243705	0.481221873771702	0.823056257341654	0.874384477178173	0.0135458611925511	0.067878777327871	0.622910054331371	0.00203753206491662	0.454768685999164	0.140494737033178	0.59749496307431	0.913284301323529	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Streptosporangiaceae	0.184298335398708	0.000893472340615354	0.353514721267202	0.0154941067264726	0.52448954209123	0.0363241317063631	0.241604001921563	0.719696496750467	0.0520489928426584	0.12114855023902	0.446320129475571	0.344692027774474	0.00287714320891925	0.212994249333776	0.0158196906207206	0.954950433565008	0.0570300591068718	0.953629300095936	0.767126181303042	0.621717986916406	0.336606262891714	0.13674421297573	0.251068400761458	0.38639472138484	0.0998171315118349	0.00697756686985583	0.56517402144465	0.0635303988945086	0.0399101566073096	0.946132101980559	0.646495882312216	0.612706089851684	0.19479788741451	0.91780790248024	0.338758544548705	0.593144961879055	0.565586455037064	0.0421118084640453	0.319563554725285	0.0811045382985858	0.748973398483309	0.451165330910709	0.637985220716226	0.963122714538596	0.572247175641194	0.654410918483647	0.0512120695681657	0.0907077921156764	0.439356813104246	0.4405274636235	0.893630325473765	0.492611248944035	0.365257314808978	0.55665442801083	0.523027362259413	0.416182177122865	0.521800140794791	0.00607191233318169	0.57053565082651	0.402818976271772	0.120836317283017	0.022430279987044	0.00467096132344189	0.170136088828045	0.65682697162187	0.703068433620032	0.120140130121572	0.406209677439324	0.0389102175157817	0.327961037595348	0.0307306686727722	0.0398870537395881	0.395983462392507	0.63602793153968	0.484763810230544	0.778296750349835	0.918480791646087	0.131792914710377	0.169775168975462	0.611984315598225	0.0494921481658214	0.426826755959235	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methylophilaceae	0.389177727399633	0.0432474516488787	0.581080978415332	0.00839731559421427	0.869192485579841	0.0593330307958251	0.0347546927316256	0.899508366106909	0.319577326158859	0.0131754660644125	0.494202810805421	0.786406175237082	0.353353641850662	0.662347618808786	0.216122118616224	0.608119737511157	0.0246202630933324	0.387067713128753	0.630358196576409	0.159427356424201	0.158092353821269	0.000438814924159343	0.825619502575	0.745060250786946	0.95136435168325	0.00631656872773633	0.104376633048478	0.0982489136368915	0.0389824686769883	0.85332517416225	0.944516932831163	0.460819536862223	0.155540686664342	0.028887083847678	0.944752922751083	0.0464539599728004	0.69385631439607	0.308907608742316	0.106634984304837	0.101301954577274	0.379763600829101	0.223235588090883	0.980213728743382	0.899291927402804	0.424034493602605	0.0592301493372616	0.054346257846171	0.200180112267736	0.798278293923753	0.398100964532089	0.565014264840884	0.961077522251552	0.23740397400662	0.699344647857365	0.262449767021573	0.676659730953243	0.814841930035797	0.00628293741835321	0.285525790483218	0.204454089263824	0.0387111338330999	0.0385599814963733	0.297414746584226	0.0752988658919334	0.768376488222236	0.656116951319886	0.125297208544653	0.175287729911879	0.332603484871605	0.435507956063883	0.420866121948244	0.22111038110181	0.220070319300494	0.242565706525252	0.610753188826698	0.311731113651202	0.980864738575828	0.912085537693755	0.067600284895535	0.578782815117048	0.45318538423829	0.270288550996813	0.0872716965960882	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Micrococcaceae	0.634896494420258	0.00648305609769533	0.584621190254498	0.660580427072728	0.249524481764293	0.845602388235426	0.858176267187137	0.804048221945634	0.174522029727193	0.185896705761174	0.487978408224022	0.585976993660934	0.0604881618270382	0.241842568381855	0.69560881837648	0.640290711078962	0.140061028229211	0.00666709683214239	0.0210359149177995	0.592100739587231	0.63783481956262	0.561741741717504	0.147627375015515	0.845076517840308	0.380950532848919	0.273413954993716	0.0368240290067571	0.850313852293186	0.104593048177724	0.912078157500476	0.30245032684975	0.58623390369738	0.231817082607251	0.914203602697409	0.60775050335306	0.129081062335552	0.461471903210057	0.285515167796706	0.112084605407454	0.4255419671972	0.473291392378997	0.751853398887813	0.284705988998018	0.182511694682038	0.271621205084806	0.118742844554495	0.132277939670821	0.767620329057092	0.973910621875266	0.0291155368691598	0.00359692516552094	0.872831760501602	0.305205110608821	0.503870808234156	0.316593240108956	0.0762665629850834	0.902371338519815	0.672691739861656	0.862364590123767	0.722471143345327	0.578653383519616	0.814103855353388	0.900889717027781	0.113990983043647	0.482342130771946	0.058208589899349	0.915219041034924	0.922435038442645	0.166916461918058	0.331099567843279	0.804688031588696	0.531293700998813	0.270390133288898	0.56462037481138	0.958622172198077	0.274961596253541	0.144754465451425	0.792795559287524	0.930512623468011	0.760076675767322	0.599524553666547	0.112839845151605	0.630987939539099	0.603649822428311	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cellulomonadaceae	0.889743393202235	0.0587323315430128	0.906880392832858	0.437058171328051	0.391180701050036	0.336461729630556	0.554553183749957	0.543177750921571	0.815831804165345	0.482058770880507	0.950219469893772	0.965903835105375	0.690479727187897	0.219691416960207	0.806661296422464	0.0735040171454614	0.828516155688277	0.838273499253703	0.842719343148403	0.483504877172582	0.249349944082917	0.54027785287837	0.000451704290068198	0.130366226696415	0.807591918985731	0.781721511622189	0.415922449728795	0.439347466116474	0.382877571758412	0.348055593113939	0.00542314894223289	0.15515334660828	0.805888348053437	0.539158443195055	0.193676798114416	0.0966721653037972	0.71270658042168	0.432720900767288	0.105635428192641	0.654579298530649	0.15256017904563	0.421540733254607	0.471617781758176	0.204253062521363	0.131054844644321	0.362103542592621	0.20031832154566	0.684337095881662	0.378890985197748	0.0546063598114318	0.60364001002433	0.133080812815229	0.226168442739804	0.879115697314656	0.186186000300221	0.493027813784846	0.797900320887232	0.158362867078319	0.62149666218566	0.299865343683	0.607090152661036	0.324069656570786	0.130031131194449	0.533054432661014	0.579076351554605	0.503086254513356	0.108964495358584	0.453990139723954	0.404686621630256	0.87300322517036	0.525133313789193	0.671316266923366	0.531652640794265	0.327364629011375	0.67493575063246	0.70068812579927	0.17595199911229	0.789799597925341	0.331472834692641	0.00152942515321469	0.483446131774672	0.544796633546073	0.986466272603305	0.29916378818528	0.00964283433800643	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Labilitrichaceae	0.794773993955403	0.43789084982133	0.858651606230845	0.0026453485052459	0.61921520041819	0.0710102377649382	0.0836204821903182	0.600961558233596	0.404184530328848	0.457940481927257	0.0558773038264028	0.877977497456553	0.897909228007982	0.207285669386432	0.481181146798176	0.644659531854941	0.152163721837595	0.811605380169232	0.493980867550746	0.0560193424784569	0.12866143018888	1.33871920163887e-10	0.981962637648731	0.354250893957549	0.878190589027738	0.0063748665731183	0.0112124004719144	0.00577793596199447	0.0606730568084573	0.184764754418507	0.886308856583062	0.207240510114843	0.165133431564331	0.00214914560180013	0.0109454319507745	0.0320049301123754	0.0873903923637767	0.197939347631472	5.70766541249774e-06	0.0169697018276069	0.158372433816224	0.0818282184248816	0.365328066236201	0.148830452088477	0.49575692049186	0.0426893080644339	0.000801203607393573	0.0532514226101028	0.107939527333098	0.014632426818606	0.134527068484944	0.466615917344917	0.00845771264109686	0.957884948953225	0.780568273433022	0.151487849867342	0.851900028574377	0.0181346952857885	0.0488528147078844	0.0628377263944093	0.470520741117698	0.03380108256597	0.257816293254263	0.0113434090966683	0.569675046397881	0.446431816940591	0.107348086230266	0.244917655272436	0.483095600333056	0.0192471387677315	0.513502610940677	0.123259485599768	0.404738652641011	0.607884707809298	0.940774349918143	0.302870406083234	0.578401665787255	0.473449885006675	0.0236027716848568	0.608507470825805	0.191023369768529	0.00279402701552413	0.31758413827837	0.00875581203208252	0.929866252390921	0.290339954046554	0	1	1	1	0.000292984031795717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bacteroidaceae	0.393087746169669	0.121633666079676	0.211451055171095	0.930677421322837	0.793569502061884	0.740958495253766	0.837401957159377	0.349970409497387	0.926479322104333	0.879053541656091	0.184819159497746	0.636891183430756	0.85843403129232	0.623589633845893	0.360536225007432	0.856986802804536	0.825259029229985	0.796001878888081	0.283959801677428	0.676617749227344	0.845749738843855	0.528545719866978	0.342076041153776	0.740082731458957	0.389584185560882	0.550730797227479	0.37161576588613	0.999953152744791	0.944208183331282	0.275164388342193	0.414717099830283	0.487371351786071	0.661887204255667	0.369982152440238	0.862396733047778	0.771725537786114	0.528716834098806	0.169868022985408	0.990518275961599	0.473188569346028	0.883982145572692	0.152987918314301	0.535249439135092	0.678930745777987	0.0715254265471041	0.851159147529823	0.855506369816722	0.585402780336607	0.754897258189781	0.579269797169708	0.826160169125796	0.0372719813344727	0.549763697337615	0.803411622544859	0.578240027473706	0.275193792333287	0.131844548502497	0.380035788138346	0.685173136749922	0.989784708666095	0.44681651429866	0.192878867883372	0.400595625142706	0.873631096209769	0.457289787017367	0.260128946217906	0.678006568353925	0.423228564654293	0.376137680688544	0.606895316016793	0.858552082143626	0.107784438135176	0.431267046724214	0.21658105713008	0.507949652448831	0.0531812937892361	0.799086611153162	0.0704476416891698	0.958280639863436	0.494448254598102	0.785277744950543	0.413347814291408	0.695591052243755	0.290697579881725	0.747476754507837	0.933262832619332	0.620119807693242	0	1	1	1	1	1	1	1	1	0.4040930209234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00277880139802153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bacillales_Incertae_Sedis_XII	0.243114593315701	0.166992680462439	0.241999591476547	0.00375001537182256	0.619096946833526	0.0887524129091523	0.11799917703293	0.719358032492711	0.820206534441686	0.0735657867529606	0.0865779093596082	0.26183712226825	0.894492327071734	0.105776136941399	0.646585519130481	0.931058927187476	0.00748254386808753	0.547149893919145	0.755104615598886	0.151682527150817	0.957621278090538	0.0569867111042167	0.498188619757704	0.941519634465892	0.443734678747733	0.0305040404814265	0.125865716246145	0.000206257947710765	0.306078983747297	0.265876800166244	0.841576013377855	0.431777023968136	0.333819763297772	0.286375706656606	0.135309720831774	0.0332024203166895	0.0238109590539726	0.0676683656585727	0.0859236870459053	0.43013917562024	0.0207201869345307	0.986224415934221	0.701918299530187	0.592955794568808	0.987028537280116	0.259762565696872	0.00920174795592978	0.273558887783398	0.708336045544967	0.0325414212016749	0.224019027950133	0.493969385713487	0.0337285599250553	0.166187515374815	0.0614131181361109	0.045113236384589	0.634026681527064	0.226800006283266	0.696473153355946	0.872124813639263	0.377865650536999	0.0232243206654847	0.622802051738619	0.0386067199593944	0.567901747773355	0.460949220230007	0.179876633933622	0.0695406788756661	0.443291865632472	0.0325529343112696	0.173117151690617	0.501058817334179	0.737939437587403	0.201943225717791	0.712733280759309	0.289059510812952	0.426583700454117	0.171413506971809	0.282137686537871	0.26976809557488	0.316923514318312	0.138524152229265	0.474647789288449	0.0614814605161078	0.61051374164279	0.538183783440717	0.0609430135754622	0.92752671895759	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
