Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Nitrospiraceae	0.0685953765654811	0.447722226723638	0.707827271917633	0.00833427203036232	0.286844501066323	0.00876861019640564	0.0799127654084602	0.108652953501654	0.428198808678866	0.0309150069207396	0.465040823782849	0.0185040993098835	0.499011376241531	0.356935106715051	1.75496447710232e-06	0.491083880906188	0.601661592331723	0.648317315475735	0.793076015868375	0.0707376144881331	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methylococcaceae	0.497799036725871	0.670184827394812	0.8069839144612	0.116921042075676	0.653381185087809	0.152849742551168	0.280392993905945	0.141394902250098	0.928480720684481	0.868279507407891	0.0029237083064284	0.0747276202890519	0.299452090158654	0.608740946878609	0.0425953313904286	0.336211502164149	0.0733140601531352	0.00495315046489872	0.0418786331726743	0.0154485607491328	0.115939139163792	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.231203023411645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00160160739895255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.115201170418901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nocardioidaceae	0.788025268741526	0.214418754052736	0.0848748798386932	0.0463566865295318	0.405712842393207	0.0332745242659557	0.826299274191959	0.168019463991868	0.0471585040435321	0.0848888635761986	0.642208870385592	0.992815705111363	0.0124188080961607	0.000396990099157891	0.235002733009063	0.0488590515078184	0.562711877900761	0.102391516402249	0.558911279339888	0.667473356786314	0.31046079088152	0.965996571800346	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0225897652378809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.177672538209976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Micromonosporaceae	0.535669566908436	0.213306158133233	0.288760877414802	0.0111652555749304	0.0283910028421162	0.0191339938165139	0.274644714995941	0.0080250833775763	0.771714321338922	0.145709830700218	0.0107854704342869	0.75657172650622	0.443978798765837	0.927367527868293	0.788147955250988	0.000724569002246341	0.653504462935952	0.392208553341402	0.102078831214543	1.79839820452474e-05	0.154816353244529	0.211045217830553	0.649286666572592	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Enterobacteriaceae	0.832400778989337	0.358405853010949	0.744536619556248	0.0637776282098943	0.567295843509879	0.0673155499258807	0.487539200936476	0.109660211812637	0.74877871690042	0.000410736958126748	0.0595644608741999	0.237534642208696	0.934030163041246	0.248961595417572	0.327325085936379	0.114849967200155	0.763281127889764	0.469081053427873	0.170095422145552	0.0314886749914946	0.104799485833205	0.270629628574875	0.672640016804695	0.0238088638452597	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.687830303683997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00251573167808443	1	1	1	1	1	1	1
Spirochaetaceae	0.482145151983795	0.00226527825137824	0.978907553198475	0.99204359189013	0.429601809062631	0.88583422075495	0.475680074567084	0.271272845302268	0.000602143210637014	0.35328778361612	0.284134636894821	0.710275979521409	0.00781117753148494	0.102213585516864	0.407387474529343	0.591030356887501	0.0369420701614321	0.0994992895604049	0.317865443307786	0.98465467410049	0.0787749313357415	0.291214995120133	0.28292328860174	0.0757059168579885	0.0897335630998015	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Caulobacteraceae	0.633010467939505	0.453721220826051	0.0568834694390115	0.195383171133528	0.0495158953374567	0.0783766386511883	0.711627997333775	0.609963382587725	0.434750845285442	0.0278245082702052	0.983712104964262	0.912888671660112	0.187225679787086	0.000658947903199925	0.130401514368909	0.00954648386746551	0.877191516455378	0.491680922045111	0.0109272191490003	0.516086108620446	0.0982025380579192	0.460178344599226	0.000536504797685536	0.536882092544341	0.721129482732274	0.657776083882716	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Burkholderiales_incertae_sedis	0.0116422620232868	0.113979952528862	0.67535087348479	0.0507226331264392	0.209091758895769	0.0289245291645041	0.0797459538416345	0.872507496444281	0.0388271188147594	0.94718038851417	0.0242686942330816	0.0724845923607207	0.120408213570706	0.0708261693195263	0.00300568940773606	0.953714070842612	0.0157465280852581	0.0250767819347614	0.0178593232358424	0.0701747069989289	0.0954208996714658	0.337209025611609	0.140367133688329	0.644435765122598	0.31306855269991	0.000472870207083817	0.466775546420135	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00197813705836171	1	1	0.0604293395665678	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000195438043583594	1	1	1	1	1	1	1	1	1	1	0.57510948323516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0671014877439298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cystobacteraceae	0.0264600684694216	0.649948373573523	0.958631811452531	0.0724299280416208	0.317207350241806	0.0517989538982665	0.921979403986581	0.327169499401983	0.68263777221282	0.798289704511898	0.446709151879193	0.356250853285193	0.545518615554757	0.284251580550769	2.03721781659172e-05	0.0285673633182692	0.873731572106988	0.492426141888278	0.716473688389631	0.561933092681693	0.00612090218772144	0.33023381812569	0.00640072851468043	0.0863890803492963	0.571518033290446	0.748901561000958	0.0398901555529097	0.0265942345069055	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Acetobacteraceae	0.559102588051986	0.593012206065731	0.493371933751363	0.742123432551832	0.442915904524045	0.880078915389584	0.31844948711746	0.00783205896589811	0.75332814920298	0.646524431750036	0.0436499730659487	0.00479686282398999	0.928198830777735	0.0144714932157846	0.725274260692619	5.8595256507304e-05	0.919059304903327	0.338779368947786	0.0699247665058152	0.0133992602083296	0.470123591696176	0.370633944606344	0.0211331936998884	0.350943249304934	0.704937967666872	0.28381181466121	0.109417920966647	0.778197855656904	0.235080149239493	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0559460463562699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0502395531468313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Microbacteriaceae	0.633243336275934	0.945500532239442	0.878927360699264	0.0846454471259946	0.921436399677537	0.0613282069591424	0.502683040755206	0.721199676611115	0.202245035562782	0.214324253755019	0.811474416512828	0.594226180848481	0.25508195869411	0.00985478773866394	0.594437151992015	0.710780054511097	0.907404052629409	0.116052934679205	0.933361211196083	0.642197696351374	0.478893731080587	0.547192542626151	0.00477377576705903	0.592045536722802	0.619358537053231	0.684155680707939	0.107457704258764	0.318640345388754	0.348879087397845	0.00691453429221907	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.268965111455505	1	1	1	1	1	1	1	1	1	0.0214494723898524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Parachlamydiaceae	0.359552890994449	0.0991393336200267	0.630201240892311	0.0488089387425289	0.181966278465819	0.0273807052608591	0.195487600185974	0.533699808746341	0.311935979733665	0.692136188944875	0.317184970382047	0.691043122151612	0.466929045714758	0.20661880905662	0.0367399067838203	0.425999600311879	0.0268995366257588	0.340175300278028	0.337328960274246	0.924253232355952	0.268535829183178	0.494201856865896	0.399713162599959	0.499615017493442	0.440656015530061	0.186639510905243	0.190576118137485	0.00891284786497613	0.0141722691893147	0.967487785922474	0.414096192559364	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Porphyromonadaceae	6.76217840646997e-07	0.58322331326945	0.906844067498346	0.379992508194663	0.553138807589868	0.346434759990226	0.770433894551636	0.861045777852863	0.187736093066548	0.879296833168201	0.307821253061077	0.816038074513169	0.00132273573850531	0.153421373415394	0.000873114423784502	0.26981489128383	0.557781787991541	0.90139359913326	0.679127587226293	0.577888333811553	0.00402803390654263	0.24233667167178	0.437233603163677	0.858079053234544	0.38142945485178	0.0289552520693699	0.556308086248464	0.226282003112191	0.0288548863269055	0.97033894557929	0.88108591461039	0.324856022144519	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0120623552919063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0897386966106187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bdellovibrionaceae	0.407937349228555	0.385787419708541	0.417270330377439	0.0744248239361828	0.0904753388840657	0.19291054132666	0.684117581740848	0.80610749005084	0.941462370686089	0.790005967597937	0.00643402400150434	0.201864831469009	0.704156155192313	0.857258996989087	0.740296737027842	0.0346485998010378	0.550629219712589	0.611589063211936	0.0468758636056295	0.00337327793180785	0.757512358413511	0.512758535286709	0.830053405664656	0.000705450447642449	0.171075176691196	0.901147729900071	0.139319352835658	0.414696798728854	0.108701678936456	0.163353463143164	0.970750461270076	0.792901317728731	0.908428909991417	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sinobacteraceae	0.0744601582668634	0.506357858872532	0.464350369140544	0.679843157116917	0.581870308319005	0.994740482239917	0.070789747766313	0.0207588820056299	0.26686690329988	0.344266830926508	0.708334246206934	0.993761379994692	0.947046566774727	0.154669622592286	0.0986927242343593	0.026889978083716	0.176499281099821	0.827082532333091	0.699810337159867	0.267687885022538	0.706962622257191	0.962827450255509	0.432821317325749	0.0177853973010884	0.144330805322327	0.0345166393540974	0.688401188247119	0.00792331636402824	0.0241731578576547	0.132083544005467	0.999675490793518	0.593670747194444	0.941163897972626	0.894512619177989	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bacteriovoracaceae	0.381924213889495	0.0301477822548337	0.682428443296623	0.106307387485252	0.894580816329238	0.0842491930316066	0.741898586896588	0.567637403418442	0.00517427952654719	0.978256604740257	0.260054026107522	0.429927588728594	0.0958344397440216	0.26335373585795	0.164280574044608	0.256490076644253	0.0219659985906454	0.0478572106350953	0.505185144699906	0.89618193868395	0.608388974972216	0.0652595919554516	0.19097664225286	0.0897867148490984	0.688632309116014	0.010617111643774	0.215669536685733	0.00538689938647679	0.0137164267591188	0.845906881628826	0.561050985421135	0.0638842878027609	0.60824716180724	0.209183990534972	0.0931860761463959	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.185661162284007	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pseudomonadaceae	0.919541400103073	0.608263399910808	0.567393119478782	0.0220517037281832	0.576931452534071	0.0184241925173437	0.0708957378249081	0.0505960667225965	0.241249044718833	0.791382575150319	1.87750527916144e-05	0.000587380865227413	0.051464062328684	0.120908462368464	0.040363717116745	0.0136265635261571	0.00205923017981224	0.0443479204992486	1.78279330174677e-05	0.000280648375593559	0.931002150835921	0.0144796954060478	0.793101998098315	0.380727813338449	0.236453633457678	0.202200165142685	0.450843592158877	0.0105073216241916	0.66899715701149	0.241169903325392	0.59697149392756	0.230774427956742	0.49302673659287	0.208190528574124	0.379665917195969	0.20202291617971	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.697383388929086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000198723109319928	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0450045835300711	1	1	1	1	1	1	1	1	0.00176343213810679	1	1	1	1	1	1	1	1	1	1	0.036360586479291
Neisseriaceae	0.213787323692635	0.074484074300022	0.129263016120438	0.379013442117568	0.482830678166798	0.510863903497364	0.972470044961921	0.693621152520174	0.242021045256934	0.905674184985237	0.624075810264638	0.641253383735735	0.268558416971065	0.533162804212164	0.0667633525433782	0.970206820049396	0.690435438043525	0.911716920055823	0.851325461692976	0.590309722426957	0.0388125189892919	0.0494152479248948	0.841587220178348	0.127480911367061	0.0223782414468063	0.00143227918605349	0.965869949002892	0.287818291856007	0.138867898492603	0.375723995096753	0.831759868738267	0.19210757691022	0.00419763454870654	0.739418830174498	0.463909025443941	0.767790813505316	0.716800645465807	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Planococcaceae	0.610374573477905	0.00577855695506552	0.625550359519887	0.000331942594427122	0.622674016709782	2.87100965572075e-05	0.254721573520173	0.823593327661599	0.000316392591429752	0.0531607769858161	0.00263757606994641	0.0836930138115154	0.000522832979335362	0.00282746998233158	0.00788581041669029	0.746701027666728	0.0321062661840903	1.58526898415986e-05	0.0197515394205626	0.00400541522453781	0.0928063436472397	0.0135960517558603	0.0014949460920618	0.317123894796035	0.0378842873487723	0.0736981466848851	0.0889711822884691	0.0010303156174432	0.0428289088402501	0.343769645903206	0.141581437375746	0.0156145079664563	0.584051391660365	0.300869905318616	0.277530615739627	0.00392579655539517	0.005040937360801	0.392938514513051	0	1	1	1	1	1	1	1	0.0251352589710244	1	1	0.000992169041843418	0.194081738972726	1	1	1	1	1	1	1	1	1	1	0.75486335087089	1	1	1	1	0.810928520615757	1	1	1	1	1	1	1	1	1	1	0.302982765918321	1	0.000206004934330036	1	1	1	1	0.140669903389695	1	0.0859127410305876	1	1	1	1	1	0.0703869930312258	1	1	2.55133608369181e-06	1	1	1	0.118595838489477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00012292704270431	5.47664836472148e-06	1	1	1	1	1
Methylobacteriaceae	0.774052417023377	0.370077927946091	0.864558582157684	0.0474931535166387	0.34829167459444	0.148833530400298	0.227167471402443	0.34280343969024	0.819189489225016	0.900756429459812	0.0216697756643575	0.36180913128175	0.433541912999686	0.432077415383746	0.133071087280751	0.156556137144115	0.155140768017209	0.011005609073432	0.058610598262535	0.0395807510398349	0.0556489667385243	2.48338371011434e-05	0.998827992524595	0.085544796702312	0.995246270210029	0.387433120698875	0.916752572494052	0.471575707779781	0.67957794794624	0.807500830053179	0.28905162298704	0.515569745238568	0.452699649066958	0.211112998725243	0.267193244850317	0.446361423347107	0.163868900745925	0.129354388536947	0.283017578154255	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Chitinophagaceae	0.964445474782403	0.668109222203728	0.274148263530858	0.483421405266112	0.032386525382112	0.495437177577725	0.00744410629198676	0.000470502576905006	0.876719386065644	0.80107212831259	0.339904373872064	0.000415531608380528	0.593048851718454	0.413214763569282	0.296399263857243	0.0307566545114613	0.444478359220945	0.868630399618102	0.157146811563234	0.0377184796989489	0.0765447135762374	0.567835043676634	0.732150489789895	0.238836380785126	0.191846419904072	0.919815251077576	0.284376179207004	0.533446247565536	0.930590359097658	0.0631983584406054	0.762065673856507	0.907915940127819	0.400218992937035	0.735066824286334	0.0451244057753071	0.828293736229773	0.0980788109035794	0.437292815940717	0.303725706061428	0.664054703600689	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Desulfovibrionaceae	0.493299301563258	0.0202047024315344	0.380355555241608	0.862909314657658	0.706942195958554	0.87826503920163	0.360859674075236	0.148255311905605	0.0440189990987926	0.750631569359362	0.385026618739191	0.00194895335595606	0.657979219074799	0.666111743796378	0.0920259342645867	0.0253563987089819	0.193433928335314	0.128657336918308	0.635238425128805	0.0671307384158912	0.0436474563649405	0.473388574252643	0.577506699828544	0.171289283529079	0.103287093943732	0.00453591325634277	0.925592453789219	0.184319443067031	0.735439562449178	0.000194133163728869	0.0602369501840848	0.163275246485722	0.889393309191697	0.0629110550216986	0.400316331551208	0.029642066827744	0.501854826458151	0.353784612716828	0.402998656569258	0.671453157713648	0.196557655561787	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Opitutaceae	0.159266242878896	0.608387326430721	0.755986633916265	0.539371062648764	0.548514525656259	0.444430661443867	0.0873661042803488	4.7531372915866e-06	0.175739722137699	0.981047839162742	0.557998014280452	0.494220258305047	0.177102822756417	0.896356408119959	0.066508497528799	0.985905988686354	0.873423632936602	0.28319151689856	0.668450447406946	0.402114949581027	0.0418728996777371	0.306764845374947	0.996214866585211	0.289860771715398	0.136621675957244	0.586316036345916	0.912483583686383	0.364084187981197	0.32892629562769	0.597184048832784	0.965351087128753	0.14286274869385	0.132376833548245	0.750112234547892	0.790559794164629	0.94239513234362	0.403820413944824	0.819070763982489	0.482607903387041	0.654323367091596	0.00776767743526729	0.630021110043863	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0478597476157852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Prolixibacteraceae	0.0930023593719734	0.695995195095458	0.905951011127974	0.0621581518086611	0.122910221991218	0.0304880571465338	0.682184525022012	0.649517287694038	0.521409651226829	0.596674299151817	0.321878516608784	0.688634464469757	0.402430304424986	0.614743827564023	0.064618719200285	0.680108601059767	0.326035183446796	0.798465497169447	0.149452255220376	0.647035669539019	0.237664737339819	0.711023305791766	0.198689407177151	0.620040488874855	0.882090610483079	0.630780425720359	0.877033743680405	0.00965290373559355	0.5412491595809	0.833914982559982	0.458994226994827	0.505468774510703	0.00665074937025741	0.644026970995717	0.233843002148785	0.399304991434061	0.456877565084585	0.475702152629055	0.437643169198976	0.992275331398005	0.764223947108396	0.6930404962709	0.561975132055451	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Polyangiaceae	0.837964329601758	0.742491848858989	0.368423930384189	0.372860431480044	0.388310517808067	0.45651196551045	0.0163427093786958	0.544254882237039	0.00750454667318872	0.489484875666389	0.171156586043472	0.936119018598451	0.192090233842452	0.0544257497799325	0.902847452638998	0.644616426428303	0.0117723305257076	0.11961002460623	0.467883402756047	0.556275631764345	0.175966997631145	0.966906412783255	0.683013875757103	0.557131322474221	0.383433000682555	0.196032832921705	0.843532940410765	0.0781475942666741	0.86769053637637	0.772010143805589	0.543879013227726	0.256190556267894	0.693616678452383	0.565350613042335	0.069731417050352	0.445749003192502	0.458066812774947	0.288906704992647	0.505233932062833	0.90341516086464	0.441168666794949	0.209022167291167	0.603446159930926	0.336085539945855	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
